Game Number,Move Number,Player,Move,Comment
9,16,Black,Bf3 Qc7,"This is a far less desirable square for the bishop than d3, but I suppose it is heading to e4."
9,17,White,Re1 Ng6,
9,18,Black,c5 f6,"Anand doesn't wait for Bf3-e4xg6 because that would weaken his king's position, probably making a later ...f7-f6 impossible."
9,19,White,exf6 Bxf6,
9,20,Black,Be4 Nf4,
9,21,White,Bxf6 Rxf6,With two open files occupied by rooks it appears Black has adequate compensation for the backward Pd7. All those Black pawns on light squares limit Be4 (only Ph7 is truly exposed to the bishop)
9,22,Black,Qc2 h6,
9,23,White,Rad1 Nd5,
9,24,Black,g3 a5,"It's not so easy for Black to find a very good plan here. Certainly Pa2, Pb2 and Pc5 are worth attacking, but he must also realize White can fight with f2-f4-f5 to undermine Nd5 and to weaken Kg8. There is also Bxd5 cxd5 to mobilize Pc5. White holds the central files and Black has to use his long-distance pieces (queen and rooks) to work from the edges, hitting all the crucial points."
9,25,White,a3 Rff8,"I suppose he might have an idea of adding pressure on the b-file with doubled rooks, but it seems unlikely this could succeed and he would be removing a valuable defender from his king."
9,26,Black,Re2 Qd8,"So, Anand brings Qd8 toward the king-side, but that would leave Pa5 weaker. How does he think this will succeed?"
9,27,White,Rd4 Rb7,
9,28,Black,Bh7+ Kh8,
9,29,White,Bd3 Qf6,"White's pieces look active, but they get in each other's way. Ideally he'd like to get his queen in front of Bd3 (at e4 for example) to attack Kh8, but he can't because Re2 is in the way. All the weaknesses put demands on his pieces and they're not free to just attack."
9,30,Black,Ra4 Ra8,
9,31,White,Qd2 Qd8,
9,32,Black,Bb1 Rb5,"This is consistent with his plan to defend Pa5 and threaten Pc5, but Rb5 can't easily get to the king-side for defense. Black depends upon his queen, knight and possibly Ra8 to defend the king-side. White might be able to bring all his pieces to bear on the king-side."
9,33,White,Rh4 Qe7,"This is a gutsy move. It allows White to win Ph6 and continues the plan to pressure White's queen-side. Or, perhaps he just overlooked that Kasparov might capture Ph6."
9,34,Black,Rxh6+ Kg8,
9,35,White,Rh4 Rab8,
9,36,Black,Bh7+ Kf7,
9,37,White,Qd3 Qg5,"This seems aggressive because he's keeping his king safe and still expecting to break through on the queen-side. To capture Pb2 and allow White to succeed in the attack on Kf7 wouldn't be good. But, however scary it may seem, it's not clear White has anything."
9,38,Black,Qd4 Rxb2,a tactical trick in time trouble? If 39. Rxb2 Qc1+ regains the rook.
9,39,White,Bg6+ Kg8,
9,40,Black,Bh7+ Kf7,
9,41,White,Bg6+ Kg8,
9,42,Black, Bh7+,"The complications can be overwhelming and the players choose not to lose when they don't see a way to win. For example, Anand could have tried 42...Kf8 to end the attacking checks, hoping for time to continue his plan. But, being down a pawn and seeing Kasparov grasping at perpetual check, he probably felt like it was a good idea to draw."
10,1,White,e4 c5,"Ponomariov's two previous games were decisive, so it will be interesting to see if he enters into complications or steers to a quiet draw. Ponomariov was ""odd man out"" round three and didn't play."
10,2,Black,Nf3 Nc6,
10,3,White,Nc3 e5,"It hasn't been that long ago players wouldn't play 3...e5. It was feared White could use the c4-f7 diagonal. But, in the past year or so 3...e5 has been seen quite a few times. For the time being f2-f4 is blocked by Nf3 and Black's pawns prevent d2-d4, so White will necessarily lose time reorganizing. In the long run Black's weak d5 may tell, but he should be able to develop pieces actively."
10,4,Black,Bc4 d6,
10,5,White,d3 Be7,
10,6,Black,Nd2 Bg5,
10,7,White,h4 Bxd2+,"He is trading his ""bad bishop"" (the one which clashes with his central pawns) for a White knight which might maneuver Nd2-f1-e3-d5. Whether this is necessary isn't clear, but it is consistent positional play."
10,8,Black,Bxd2 Nf6,"I'm not certain I like this move, but ...Ng8-e7 has some problems too. Qd8 needs room to move, to give Ke8 an option to O-O-O. That means he needs ...Bc8-e6 and perhaps ...Qd8-d7. It's not clear what's required and what's optional here. After all, after the game move White can't maintain a pin on Nf6 with 9. Bg5 in light of 9...h6."
10,9,White,Bg5 Be6,
10,10,Black,Nd5 Bxd5,
10,11,White,Bxd5 h6,Now that White has the two bishops v. two knights he decides to regain one of them. Though his position is fine it's hard to know how valuable those bishops might become later.
10,12,Black,Bxf6 Qxf6,
10,13,White,Qd2 Ne7,"With this move Black doesn't commit himself to a queen-side action, but he certainly makes it clear White's bishop is a target."
10,14,Black,Bc4 O-O,"Now Black's ready for ...a7-a6 and ...b7-b5 to squeeze White's queen-side, particularly the bishop, and perhaps to gain control of which files might open for rooks."
10,15,White,Kf1 Rad8,"This move surprises me completely. I'd have thought he was happy with the cooperation of his Ne7 with the dark-square pawns. He must be thinking Kf1 is uncomfortable and White's rooks are split, so he should go right down the middle at Qd2 (e.g. ...d6-d5xe4) ."
10,16,Black,Re1 d5,
10,17,White,exd5 Nxd5,
10,18,Black,Qe2 Rfe8,
10,19,White,Qe4 Nb6,
10,20,Black,Bb3 Rd4,smashing through at the cost of a pawn or two. Will Black get to Kf1? A more cautious player might take time for ...Re8-e7 to defend the rook (Re7) and Pb7.
10,21,White,Qxb7 c4,
10,22,Black,dxc4 e4,
10,23,White,Kg1 Rd7,
10,24,Black,Qa6 e3,
10,25,White,fxe3 Rxe3,Leaving Black's pawn on the board is probably more dangerous than exposing the king further to checks.
10,26,Black,Rxe3 Rd1+,
10,27,White,Kh2 Qxh4+,and White (or is it Black) must concede to a draw by perpetual check after 28. Rh3 Qf4+ 29. Rg3 ( 29. g3?? Qf2# ) Qh4+ ( 29...Rxh1+ 30. Kxh1 Qxf4 should be good for White because Pc4 is passed and Pa7 about to fall ) =
11,1,White,e4 e5,
11,2,Black,Nf3 Nc6,
11,3,White,Bb5 Nf6,He seems to have absorbed the Kasparov-Kramnik games with this opening and feels it's safe enough in this event. He's probably not more ambitious than to hope for a draw in his games with the Black pieces.
11,4,Black,O-O Nxe4,
11,5,White,d4 Nd6,
11,6,Black,Bxc6 dxc6,
11,7,White,dxe5 Nf5,
11,8,Black,Qxd8+ Kxd8,
11,9,White,Nc3 Ne7,
11,10,Black,b3 Bg4,
11,11,White,Ng5 Ke8,"Black has achieved much of his plan to develop Bc8-g4 and clear the way for Ra8-d8. But, this does nothing for Bf8 and Rh8 AND Bg4 is a little vulnerable to White's king-side pawns. White has to find a way to keep Pc2 safe (as usual) as he chases Bg4 back -- bringing more pawns to the aid of Pe5, so White can force another line opening before Black can get Bf8 & Rh8 developed."
11,12,Black,Bb2 Nd5,
11,13,White,h3 Bf5,
11,14,Black,g4 Bd7,
11,15,White,Ne2 h5,"Just when White appears to have his pawns storming up the board Black undermines them, and before Ne2-g3 could secure square h5!"
11,16,Black,c4 Nb4,
11,17,White,Rad1 hxg4,One should never assume Adams (in particular) ever makes a move such as this without some intention. Black can respond to Rad1 and leave ...hxg4 for later.
11,18,Black,Nxf7 Kxf7,
11,19,White,Rxd7+ Ke6,
11,20,Black,Rxc7 Nd3,
11,21,White,Bd4 Rxh3,Though Pb7 is en prise it appears Black's pieces are all active enough and White's seem uncoordinated. That might change in a few moves though; the position is quite fluid.
11,22,Black,Be3 g5,"guarding against Ne2-f4+, so he can capture Pe5"
11,23,White,Rxb7 Nxe5,
11,24,Black, Kg2,"I suspect White still has some advantage because Ke6 is exposed and Black's pawns are split. But, Adams might have been in some time pressure or he may not have seen any specific way to make headway. And, with a draw they both remain tied for the lead, at this early point of the tournament."
12,1,White,Nf3 c5,"Kasparov offers a transposition to a Sicilian Defense by 2. e4. But, Kasparov can also play many kinds of openings, so this might remain a closed position."
12,2,Black,g3 g6,"With Pc5 White won't get d2-d4 without having to consider ...cxd4. But, it could become an English Opening with c2-c4 or a King's Indian Attack with d2-d3 and e2-e4."
12,3,White,Bg2 Bg7,
12,4,Black,O-O Nc6,"White waits to see how Black is organized before committing any pawns. But, does that gives Black time to make any White pawn move a bad one? With ...Nb8-c6 he makes d2-d4 impossible and c2-c4 weakens d4."
12,5,White,c3 d5,"This isn't so terrific. It's an indication Ivanchuk doesn't want to play a King's Indian Attack (5. d3) , but wants to fight Kasparov's pieces head-on. However, in this opening you can't always force such things without dire consequences. Nb1 won't be able to develop to c3 and Black is probably already equal."
12,6,Black,d4 cxd4,"In many of Kasparov's games an exposed Pc4, or in this case Pc5, has given him problems. His choice to exchange-off that pawn probably didn't take him long. It gives the c3 square back to White, so Nb1-c3 will be available. But, Black's Ng8 isn't required to develop to f6 to block Bg7 (as Nf3 does to Bg2) . It can develop Ng8-h6-f5 or with ...e7-e6, Ng8-e7 and Black's position will be very harmonious."
12,7,White,cxd4 e6,
12,8,Black,Nc3 Nge7,
12,9,White,b3 O-O,
12,10,Black,Qd2 b6,Before Bc1-b2 or Bc1-a3 he takes the c1-h6 diagonal to prevent ...Bg7-h6. This preserves control of c1 without having to also play e2-e3.
12,11,White,Ba3 Ba6,
12,12,Black,Rac1 Qd7,
12,13,White,Rfd1 Rfd8,This breaks the pin on Ne7 and also prepares to meet e2-e4 with pressure on Pd4.
12,14,Black,g4 Rac8,
12,15,White,h3 h6,Why so passive?
12,16,Black,e3 Kh7,If Bg2 can't be useful on the h1-a8 diagonal then perhaps he'll just trade it at f1.
12,17,White,Rc2 Ng8,"He seems terribly concerned White will get to play e3-e4 in an advantageous way; so it appears he will also play ...Ng8-f6 to control square e4. This goes against his opening development, so one could also expect he will have to pay some cost for this."
12,18,Black,Rdc1 Qe8,"This move is a bit hard to decipher. He might be intending ...f7-f5 to expand on the king-side, while threatening to open the f-file for a Black rook. But, on the c-file it looks like White might be able to force an opening and trade rooks."
12,19,White,Ne1 Nf6,
12,20,Black,f4 Kg8,"Ivanchuk beats Kasparov to the punch and makes his own king-side gesture. Of course there's no way to know, just yet, whether this could succeed or backfire. If the c-file opens and rooks are traded it might not mean anything. If many pieces stay on the board it could lead to a file opening on the king-side and a wild fight all over the board."
12,21,White,Nd3 Bxd3,"With 17...Ng8 Kasparov seemed to be just maneuvering, but here he seems to be saying knights are much better than bishops in this kind of position (with this many pawns and few or no good open diagonals for a bishop) . Certainly e5 would be an excellent outpost square for a knight, so Nd3 had to be removed. On the other hand, White has good control of e4, so ...Nf6-e4 isn't going to be possible."
12,22,Black,Qxd3 Bf8,
12,23,White,Bxf8 Qxf8,
12,24,Black,Qd2 Nb4,
12,25,White,Rb2 Kg7,
12,26,Black,a3 Nc6,
12,27,White,b4 Ne7,If Ivanchuk is in the mood to move pawns he might eventually over-extend and leave his backdoor open. At the moment everything seems under control; Pa3 & Pb4 do well to block the diagonal and Qf8.
12,28,Black,Rbc2 Ne8,Kasparov does some remaneuvering (again) and has his eye on c4.
12,29,White,Bf1 Nd6,
12,30,Black,Ba6 Rc6,keeps excellent control of the c-file and attempts to keep Black's pieces from defending one another
12,31,White,Qd3 h5,"As in his game with Villejo Pons, Kasparov sees an opportunity to open a second front, aimed at Kg1. This is partly a matter of necessity since Ivanchuk controls the queen-side very well, and it's partly opportunism to take advantage of the weakened light squares Bg2 previously guarded."
12,32,Black,Qe2 Qh8,
12,33,White,Kg2 Qh7,"What a horrible place for the queen. If White could simply lock up the king-side with g4-g5 and then force a quick opening of the c-file he might invade on the queen-side to win. But, Pe3 is weak and ...Ne7-f5xe3 is a serious threat. It's tempting."
12,34,Black, g5,"That puts an end to the second front. It gives up square f5, but that's of little concern compared to keeping Kg2 safe. This was an amazingly indirect maneuvering game. I haven't seen these two play this kind of game before. I suppose it shows they each have great respect for the other's tactical prowess. If anyone it was Ivanchuk, in the final position, who has the advantage!"
13,1,White,e4 e5,
13,2,Black,Nf3 Nf6,"Odd, from someone who generally plays the Black side of a Spanish, hoping for a Marshall Gambit."
13,3,White,Nxe5 d6,
13,4,Black,Nf3 Nxe4,
13,5,White,d4 d5,
13,6,Black,Bd3 Nc6,
13,7,White,O-O Be7,
13,8,Black,c4 Nb4,"White tries to undermine Ne4 or force it to retreat, opening the d3-h7 diagonal and making it easier for White to develop without simplifying piece exchanges."
13,9,White,Be2 O-O,
13,10,Black,a3 Nc6,
13,11,White,cxd5 Qxd5,
13,12,Black,Nc3 Nxc3,
13,13,White,bxc3 Bf5,"and he can, once again, challenge for control of the d3-h7 diagonal!"
13,14,Black,Re1 Rfe8,
13,15,White,Bf4 Rac8,
13,16,Black,c4 Qe4,"The queen seems very strong, but is in fact quite exposed so all of White's smaller forces."
13,17,White,Be3 Bf6,"It would appear Kasparov lost a tempo by moving Bc1-f4-e3, but he forced Ra8-c8, so now Be3 will be aligned with Pa7 when it's a tad weaker than before. If he can't use the d3-h7 diagonal to attack Kg8 he must use his bishops more conservatively to align against Black's queen-side."
13,18,Black,Ra2 b6,"This changes a lot. Black's pieces are active and Be3 has no target and Be2 can't get active. What's White to do, perhaps Ra2-d2 to threaten Be2-d3?"
13,19,White,h3 Na5,
13,20,Black,g4 Bg6,Wow! This is a drastic measure. How can he get away with this?
13,21,White,g5 Be7,
13,22,Black,Ne5 Bd6,Qe4 looks awkwardly alone and surrounded by enemy pieces.
13,23,White,Nxg6 hxg6,
13,24,Black,c5 Bf8,It's still hard to tell whether White is trouncing Black or his position is falling apart.
13,25,White,Bg4 Rcd8,
13,26,Black,Rae2 Qd5,There are the doubled rooks behind a minor piece; a theme which played such a prominent role in his previous round game against Ivanchuk.
13,27,White,Bf4 Rxe2,
13,28,Black,Qxe2 c6,
13,29,White,Bc7 Ra8,After this White's pieces dominate the center.
13,30,Black,Qe5 Qxe5,
13,31,White,Rxe5 Nc4,
13,32,Black,d5 Nxe5,"This is certainly a Greek gift, but he should've thought twice. Perhaps they were facing time pressure and could only act instinctively."
13,33,White,Bxe5 cxd5,
13,34,Black,c6 f5,
13,35,White,gxf6 gxf6,
13,36,Black,Be6+ Kg7,
13,37,White,Bg3 Bxa3,
13,38,Black,Bxd5 Rc8,
13,39,White,c7 Bc5,
13,40,Black,Bb7 Rxc7,
13,41,White,Bxc7 a5,
13,42,Black,Bc6 g5,and that slows Black tremendously
13,43,White,Kf1 Kg6,
13,44,Black,f3 Kh5,
13,45,White,Be8+ Kh6,
13,46,Black,Ke2 f5,
13,47,White, Bd8,"Black's queen-side pawns are blocked and his Kh6 can't be activated and Bc5 is just one piece which White can go around. White has a free king to attack Pf5 (and Kh6) or Pb6. This was a terrific, exciting, perhaps error-filled game; but it's one of the most interesting of the tournament. With this victory Kasparov moves into the lead."
14,1,White,e4 c5,
14,2,Black,Nf3 Nc6,
14,3,White,d4 cxd4,
14,4,Black,Nxd4 Nf6,
14,5,White,Nc3 e5,
14,6,Black,Ndb5 d6,"Sicilian Defense, Lasker-Pilnik or Sveshnikov Variation -- Black secures the dark squares and then begins to fight on the light squares. Whether he uses ...Bc8-e6 or ...a7-a6, ...b7-b5, ...Bc8-b7 depends in part on how White proceeds. Oh, and one musn't forget there is the Pelikan Gambit variation with ...d6-d5."
14,7,White,Bg5 a6,
14,8,Black,Na3 b5,This has become the most common move. Black takes away Na3-c4 or Bf1-c4 and threatens ...b5-b4.
14,9,White,Bxf6 gxf6,"But, Ivanchuk isn't avoiding doubled pawns; he might, after the closed maneuvering game against Kasparov in the previous round, relish the exciting fight which can sometimes ensue when Black uses his pawns aggressively to bludgeon White in the center. He may also think this is an ideal sort of opening and variation to use against Anand; hoping he (Anand) will lose his balance in the highly tactical lines which can arise. There are also times when Black can use the open g-file for offense."
14,10,Black,Nd5 f5,
14,11,White,c3 Bg7,Sometimes Bg7 is useful to enable ...Nc6-e7 to challenge the light squares.
14,12,Black,Bd3 Be6,perhaps dubious
14,13,White,Qh5 O-O,
14,14,Black,exf5 Bxd5,else Black can capture ...fxe4 and follow-up with ...f7-f5!
14,15,White,f6 h6,"Showing terrific confidence Ivanchuk doesn't try to block Bd3 just yet. He intends, I suppose, to use ...f7-f5 (a standard device in this opening) and leave Bd5 unblocked (by a Pe4) to attack Pa2 & Pg2."
14,16,Black,fxg7 Kxg7,
14,17,White,Nc2 Be6,
14,18,Black,Ne3 d5,Now Black can consider ...Qd8-g5 to defend Ph6 and force a queen trade. That would put an end to White's middle-game attack and force an ending favorable to Black.
14,19,White,h4 Qf6,
14,20,Black,Bf5 Bxf5,
14,21,White,Nxf5+ Kh7,
14,22,Black,Rd1 Rad8,
14,23,White,Rh3 Qg6,
14,24,Black,Qxg6+ fxg6,
14,25,White,Ne3 d4,
14,26,Black,Nc2 Rf4,This ties Rh3 to Ph4.
14,27,White,Rd2 h5,
14,28,Black,b3 Rd5,
14,29,White,Kd1 Kg7,
14,30,Black,Ke1 a5,"If White can't undertake anything active then Black has time to bring Kg7 forward and perhaps advance a pawn or two, gaining for the simpler endgame to follow."
14,31,White,Kd1 Kf6,
14,32,Black,Ke1 Rc5,
14,33,White,cxd4 exd4,
14,34,Black,Kd1 Rd5,
14,35,White,Ne1 Ne5,
14,36,Black,Ke2 Re4+,
14,37,White,Kd1 Rf4,
14,38,Black,Ke2 Re4+,
14,39,White,Kd1 a4,
14,40,Black,Nd3 axb3,"It's nearly impossible to know for sure, but the opening of the a-file should favor White more than Black because both Black rooks are blocked from the a-file by pawns."
14,41,White,axb3 Nxd3,
14,42,Black,Rdxd3 Ke5,
14,43,White,Rdg3 Rg4,appears to be the typical Ivanchuk over-reaching
14,44,Black,Kd2 Rc5,Why so timid?
14,45,White,f3 Rxg3,
14,46,Black,Rxg3 Kf6,
14,47,White,Kd3 Rc3+,
14,48,Black,Kxd4 Rxb3,
14,49,White,Rg5 Rb4+,Anand is an excellent defender and this endgame demonstrated that skill. This was a very interesting game from a theoretical perspective too. Black had little difficulty gaining an equal or better position.
15,1,White,c4 e5,"In earlier rounds he has played 1. c4 against Kasparov (barely surviving) and 1. e4 against Ivanchuk (preferring a closed line with 2. Nc3 and g2-g3, Bf1-g2) . Apparently he believes it will be difficult for his opponents to come and get him if he maintains a safe position."
15,2,Black,Nc3 Nf6,
15,3,White,Nf3 Nc6,
15,4,Black,g3 d5,"Black refuses to allow White to control d5, holding back Black's pieces in the center."
15,5,White,cxd5 Nxd5,
15,6,Black,Bg2 Nb6,"This kind of Reversed Sicilian Dragon, Classical Variation isn't too bad for Black. Black has played ...Nd5-b6 to avoid tactical difficulties. White threatened Nf3xe5 when Bg2 and Nc3 double attack Nd5. He'd also rather retreat than capture Nc3. Allowing White to open the b-file with 6...Nxc3? 7. bxc3 isn't very good for Black. Usually White (and possibly Black) has to play on the wing (White with a2-a3, b2-b4-b5 and Black with ...Bf8-e7, ...g7-g5-g4) to fight for central squares."
15,7,White,O-O Be7,
15,8,Black,a3 O-O,"White's quick queen-side threat (b2-b4-b5) prevented Black from getting to play his own ...g7-g5-g4, so Black simply castles and continues normally."
15,9,White,b4 Be6,
15,10,Black,Rb1 f6,
15,11,White,d3 Nd4,"This is a surprising move. Usually Black would avoid a trade of Nf3 in order to keep Bg2 under cover. But, in this case it appears Black intends to get his queen-side better organized before White could play Bc1-e3 and Nc3-e4-c5."
15,12,Black,Nd2 c6,
15,13,White,e3 Nb5,"again a curious choice. The knight has no better square, but it's odd to see Black allowing doubled pawns this way."
15,14,Black,Nxb5 cxb5,
15,15,White,Nb3 Na4,"Unfortunately for White he hasn't won a pawn, but does have a weak Pd3 and undeveloped Bc1."
15,16,Black,Bb2 Bd5,There were a number of interesting possibilities for Black. I don't know whether trading light square bishops is particularly useful for Black. Was Bg2 really that much of a problem?
15,17,White,e4 Bf7,Bg2 is blocked out of play for quite some time.
15,18,Black,d4 Rc8,"This seems to solve White's problems. The threat of d4-d5 to block Bf7 or the threat of d4xe5 should force Black to exchange pawns and that opens up the way for Bb2. Pe4 will still be blocking Bg2, but if square e5 opens then there's still a chance for e4-e5 to free that bishop too."
15,19,White,d5 Qd7,
15,20,Black,Qe2 Bd8,
15,21,White,Ba1 Bb6,This phase of the game is where the players reorganize their pieces to suit the new pawn structure.
15,22,Black,Rbc1 a6,
15,23,White,h4 Rxc1,
15,24,Black,Rxc1 Rc8,
15,25,White,Rc2 Rc7,
15,26,Black,Bf3 Qc8,
15,27,White,Rxc7 Qxc7,
15,28,Black,Qd3 Qc4,"So, Black doesn't waste time."
15,29,White,Be2 Bg6,"White can't support Pe4 with f2-f3 because it's pinned and he won't want to move Nb3-d2 because that would allow ...Qc4-c1+, with further damage to follow."
15,30,Black,Qxc4 bxc4,
15,31,White,Bxc4 Bxe4,"Finally, after that phase the position opens a bit and it appears Black's pieces are a little better. Pe5 blunts Ba1 and Na4 & Bb6 restrain Nb3. So, Be4 and Bc4 duel. It appears to me Pd5 is exposed and weak, so ...Kg8-f8-e7-d6 would be an obvious continuation for Black."
15,32,Black,Nd2 Bf5,Even after this there's a threat of ...Kg8-d6 and ...Bf5-g6-f7xd5.
15,33,White,d6+ Kf8,
15,34,Black,Bd5 Bc8,This is a very nifty tactic as it attacks two Black pawns (Pb7 & Pa6) and opens the way for Nd2-c4. Black wasn't given any time to establish a bind by blockading Pd5 and now he even has to spend moves on defense.
15,35,White,d7 Bxd7,
15,36,Black,Bxb7 Bb5,"Time to re-evaluate: Pa6 is defended, but White has a two-to-one queen-side pawn majority. Fortunately for Black the pawns are blockaded and his king has approached the center, so that shouldn't be dangerous. White has a problem bishop (Ba1) , but even that may evaporate if White gets f2-f4 or Nd2-e4-c3. It's about as equal as can be."
15,37,White,Be4 h6,
15,38,Black,Bc2 Ke7,
15,39,White,Kg2 Bd4,"After this it is clearer that Black's king can't approach Pa3 because Bc2-b3, in particular, will chase him away. Nd2 helps secure square c4, so Black can't use Bb5 to worm his way in by opposing Bc2."
15,40,Black,Nb3 Bxa1,
15,41,White,Nxa1 Kd6,
15,42,Black,Bb3 Nc3,keeping Kd6 away is essential!
15,43,White,Nc2 Bc6+,
15,44,Black,Kf1 Bd5,
15,45,White,Bxd5 Kxd5,
15,46,Black,Ne3+ Ke4,"After all that Black's king still makes some headway. But, Pf2 isn't endangered, so the real Black plan still is to get to White's queen-side pawns. At the moment Ne3 guards both c4 and c2, so Black must either move Nc3 to open square c3 or use ...f6-f5-f4 to kick Ne3 away."
15,47,White,h5 f5,
15,48,Black,Nc4 f4,threat: Nc4-d6+ to win Pf5
15,49,White,Nd6+ Kf3,
15,50,Black,gxf4 exf4,
15,51,White,Nf5 Nb5,White's queen-side pawns await the call to advance while Nf5 charges about threatening Black's king or any loose pawns it can target.
15,52,Black,a4 Nc3,
15,53,White,Nxg7 Nxa4,
15,54,Black,Nf5 Kg4,
15,55,White,Nxh6+ Kxh5,
15,56,Black,Nf5 Nc3,"Most of the pawns disappeared because they weren't mobile and that's also an indication there wasn't enough piece support for them. Now there are only a few pawns, so the pieces will be working in close support of them. But, that means there's less chance for complication to induce an error; hence a draw is likely."
15,57,White,Nd4 Kg4,
15,58,Black,Kg2 Nd5,
15,59,White,f3+ Kg5,
15,60,Black,Nc6 Kf6,
15,61,White,Kh3 Kf5,
15,62,Black,Kh4 Ne3,
15,63,White,Nb8 Nc2,
15,64,Black,Nxa6 Nd4,
15,65,White,Kh3 Nxf3,"This was a game Vallejo Pons can be proud of. He played very well througout and especially in several situations which were not easy. He also retained a share of the lead, a tie with only Kasparov! That's something to write home about."
16,1,White,e4 e6,"Anand has played the French Defense a few times, though it doesn't really seem ideal for his style. His 3rd round game with Kasparov was a Sicilian, but one where he was hunkered down and counter-attacking. Perhaps that's just his mood for this game too. The French Defense is one of the ideal defenses for that attitude (Alekhine's Def. and the Pirc/Modern/Gurgenidze Def. being others) ."
16,2,Black,d4 d5,
16,3,White,Nd2 dxe4,"This indicates a desire for a simple game with many exchanges, leading to a draw. Various methods have been created for White, but none has been a sure-fire way of generating an advantage; the position is too open and with no serious weaknesses, except the difficulty Black has developing Bc8."
16,4,Black,Nxe4 Nd7,
16,5,White,Nf3 Ngf6,
16,6,Black,Nxf6+ Nxf6,
16,7,White,c3 c5,"I'm not sure why he'd give up on O-O-O so quickly. What's Black's threat? Yes, Pd4 needs defense, but even after Bf1-d3 it's fine."
16,8,Black,Be3 Qc7,"This is a very unusual square for the bishop; it's vulnerable to ...Nf6-d5 or ...Nf6-g4. But, moving Nf6 makes the a4-e8 diagonal even weaker."
16,9,White,Ne5 a6,"This prevents Bf1-b5, but not Qd1-a4+. It does force White to commit to one way of utilizing the queen, rather than waiting until Bb5+ forces Black into a rigid defensive position before Qd1-a4 or Qd1-f3 might win outright."
16,10,Black,Qa4+ Nd7,
16,11,White,O-O-O cxd4,"d4 becomes a crossroads square. White would like to have it open, so Rd1 can hit d7 and so Qa4 could move across to f4 (or g4) . But, Ne5 needs the support. White threatens Bf1-b5 to overwhelm Black's defenses at d7 and then using dxc5 to complete the crush. Black has to act fast to avoid all this."
16,12,Black,Nxd7 Qxd7,
16,13,White,Qc2 Bc5,"This is an interesting move since he could have immediately captured Pd4, allowing a queen trade. He could have also used 13. Qb3 to keep an eye on Pb7 and square d5 (though that doesn't necessarily prevent 13...Qd5) ."
16,14,Black,Bxd4 Bxd4,
16,15,White,Rxd4 Qc7,
16,16,Black,Bd3 Bd7,White's lead in development is significant and his Kc1 isn't terribly weakened by the early c2-c3.
16,17,White,g3 h6,I like this move. It blocks Qc7 and moves from a weak square (so Bd7-c6 can't threaten it) and might re-threaten Bxh7.
16,18,Black,Rd1 O-O-O,"Black seems to have all his ducks in a row, except his king is weaker than Kc1. There's only two pawns around Kc8 and they're already on light squares. This would make White think it's possible to consider a piece sac to expose Kc8."
16,19,White,Rc4 Bc6,
16,20,Black,Be4 Rxd1+,
16,21,White,Qxd1 Rd8,
16,22,Black,Qf3 Rd6,
16,23,White,h4 Kb8,Black intends ...Bc6xe4 to simplify the position.
16,24,Black,Bxc6 Rxc6,
16,25,White,Rxc6 bxc6,"One step closer to a draw because there's less material or one step closer to a win because there are many pawns and only one Black queen to defend them? I think the latter is likely -- especially since Pg7 and Ph6 aren't on secure squares (...g7-g6, ...h6-h5) ."
16,26,Black,h5 Kb7,"And, now they can't move at all!"
16,27,White,Kc2 f5,"I suppose Anand was tired of doing all the defending and feels it's his turn to do some offense. Of course, chess isn't that way. You sometimes just take what is served to you. 27...f5, by itself, isn't so bad. But, it indicates he wants more than to just connect the dots, defend everything, call it a draw and go home. It might be the first step toward a random outcome."
16,28,Black,Qd3 Qf7,
16,29,White,Qe2 f4,"trying to lure Pg3 toward the center, so that after ...g7-g6 Black would emerge with a passed Ph6 (or Ph5) ."
16,30,Black,g4 g6,
16,31,White,Qe5 g5,"Pe6 is backward. Imagine that! But, how did this happen? Black played 27...f5 and made it so."
16,32,Black,Qh8 e5,Ph6 is amazingly without defense.
16,33,White,Qxh6 e4,
16,34,Black,Qg6 Qc4,White has no time to capture Pg5. Black's advancing pawns are dangerous.
16,35,White,Qg7+ Kc8,
16,36,Black,Qh8+ Kb7,
16,37,White,Qg7+ Kc8,
16,38,Black,Qf8+ Kc7,
16,39,White,Qe7+ Kc8,
16,40,Black,Qe8+ Kc7,
16,41,White,Qe7+ Kc8,"Many of these checks were to get to the time control safely, before committing to a specific plan. However, he had to have some idea of what he intended before he played Qh8 to capture Ph6. At e7 he guards square b4 to prevent Black's queen from perpetually checking along the b5-f1 diagonal."
16,42,Black,h6 c5,
16,43,White,Qe8+ Kc7,After Black's pawn move blocked the b4-e7 diagonal he had to switch to guarding b5 instead. Black has no perpetual check and Ph6 is impossible to stop.
16,44,Black, h7,This win puts Adams back into a tie for the lead with Kasparov and Vallejo Pons.
17,1,White,e4 e5,
17,2,Black,Nf3 Nc6,
17,3,White,Bb5 Nf6,
17,4,Black,O-O Nxe4,"Adams wasn't able to break through this defense in round four, so why not try it again."
17,5,White,d4 Nd6,
17,6,Black,Bxc6 dxc6,
17,7,White,dxe5 Nf5,
17,8,Black,Qxd8+ Kxd8,
17,9,White,Nc3 Ne7,
