Game Number,Move Number,Player,Move,Comment
16,32,Black,Qg2 Bb6,
16,33,White,Bd4 Rf8,
16,34,Black,Ra2 Rg7,Threatening to double rooks on the file f and to breakthrough into the White's camp.
16,35,White,Ng5 Bxd4+,
16,36,Black,cxd4 Qb6,
16,37,White,Rd2 Be8,"A ""French"" bishop, sleeping so far, intends to enter play with a decisive effect."
16,38,Black,Nh2 Nxh2,
16,39,White,Kxh2 Bg6,
16,40,Black,Rf1 Rxf1,
16,41,White,Qxf1 c3,"The time control had passed, there was the time to deepen in a position. As it seemed to me, I found the way to win."
16,42,Black,Rc2 Bxc2,
16,43,White,Qf8+ Kc7,
16,44,Black,Qxg7+ Kb8,
16,45,White,Qf8+ Ka7,
16,46,Black,Nxe6 Qxe6,
16,47,White,Qc5+ Qb6,
16,48,Black,Qxc3 Bxa4,
17,1,White,d4 d5,
17,2,Black,c4 c6,
17,3,White,Nf3 e6,
17,4,Black,Nc3 dxc4,
17,5,White,a4 Bb4,
17,6,Black,e3 b5,
17,7,White,Bd2 a5,
17,8,Black,axb5 Bxc3,
17,9,White,Bxc3 cxb5,
17,10,Black,b3 Bb7,
17,11,White,bxc4 b4,
17,12,Black,Bb2 Nf6,
17,13,White,Bd3 Nbd7,
17,14,Black,O-O O-O,
17,15,White,Re1 Re8,
17,16,Black,Rc1 a4,
17,17,White,e4 a3,
17,18,Black,Ba1 e5,
17,19,White,c5 Bc6,
17,20,Black,d5 Ba4,
17,21,White,Qd2 Qa5,
17,22,Black,c6 Nc5,
17,23,White,Nxe5 Nb3,
17,24,Black,Qa2 Nxc1,
17,25,White,Rxc1 Qb6,
17,26,Black,Nc4 Qc5,
17,27,White,Bxf6 gxf6,This exchange was necessary - otherwise White couldn't defence the pawn e4.
17,28,Black,Qa1 Bb5,Black was threatened with 29. Nxa3 and the unpleasant transfer of the knight c4 to the f5 through the e3.
17,29,White,Qxf6 Qe7,
17,30,Black,Qxe7 Rxe7,
17,31,White,d6 Re6,
17,32,Black,c7 a2,
17,33,White,Ra1 b3,
17,34,Black,Nb2 Rxd6,The easiest way.
17,35,White,Bxb5 Rd2,
17,36,Black,Nd1 b2,
17,37,White,Nxb2 Rxb2,
17,38,Black,Bf1 Rc8,
18,1,White,d4 d6,"Wow! The basic opening of Grandmaster A.Vaulin is accepted queen's gambit, but it when he plays for a draw. By the first move, that day the contender had an aggressive mood."
18,2,Black,Nf3 Bg4,
18,3,White,e4 Nf6,"While there is an opportunity, it is meaningful to grasp the centre by the pawn. Alternative The continuation 3. c4 Nd7 etc. repeatedly met in practice of the contender."
18,4,Black,h3 Bh5,"Obviously, that the exchange in f3 gave for White small, but proof advantage."
18,5,White,Bd3 e6,
18,6,Black,c4 Nc6,
18,7,White,Be3 d5,
18,8,Black,cxd5 exd5,
18,9,White,e5 Bb4+,"The important move, differently in case of 9...  $2e4 10. 0-0 with subsequent Nc3 White leads the game to the favourable position from the game Kasparov - Anand."
18,10,Black,Nc3 Ne4,
18,11,White,O-O Bxc3,
18,12,Black,bxc3 O-O,
18,13,White,Qc2 f5,
18,14,Black,Rab1 f4,
18,15,White,Bc1 Bxf3,
18,16,Black,gxf3 Ng5,"Black is not going to sit out in defense, and is going to organize attack on the white king, the pawn covering of which is destroyed."
18,17,White,Kg2 Qe8,
18,18,Black,Rh1 Qh5,
18,19,White,Qe2 b6,
18,20,Black,Ba3 Rfe8,
18,21,White,Bf5 Rad8,White has defenced all weak pawn and begins operation on the replacement of black pieces from the K-side.
18,22,Black,Bg4 Qg6,
18,23,White,h4 h5,
18,24,Black,hxg5 hxg4,
18,25,White,fxg4 Rd7,
18,26,Black,Rbd1 Nd8,
18,27,White,Qd3 Re6,"Black planned manoeuvre Nd8-e6xg5, but last by two moves White has prevented this opportunity."
18,28,Black,Rh3 Qxd3,
18,29,White,Rdxd3 Rg6,
18,30,Black,Rh5 Ne6,
18,31,White,Bc1 c5,
18,32,Black,dxc5 Nxc5,
18,33,White,Rf3 Ne4,"f4 pawn falls, then the outcome of struggle does not cause doubts."
18,34,Black,Bxf4 Rc7,
18,35,White,Rd3 Nxc3,
18,36,Black,Bd2 Nxa2,
18,37,White,f4 Rc2,"The avalanche of the white pawns has come in movement, preparing displace all on the way."
18,38,Black,Rxd5 Nc3,
18,39,White,Rd8+ Kf7,
18,40,Black,Kf3 Rc6,
18,41,White, f5,"This victory has allowed our team to be fixed on the first place, and me has brought also moral satisfaction that it was possible to execute almost all trainer's installations and to realize the strategic plan conceived at to preparation for the game."
19,1,White,d4 d5,
19,2,Black,c4 c5,"A very experienced Finnish grandmaster has been upholding this seldom continuation not without success for several last years. Frankly speaking, at home preparation I hadn't managed to find a way to gain a more or less tangible advantage for White."
19,3,White,cxd5 Nf6,
19,4,Black,Nf3 cxd4,
19,5,White,Qxd4 Qxd5,
19,6,Black,Nc3 Qa5,
19,7,White,b4 e5,Suddenly it turns out that black queen feels itself uncomfortably. Here my partner spent much time again and took an unhappy decision.
19,8,Black,Qc4 Bxb4,
19,9,White,Qxc8+ Ke7,
19,10,Black,Qxh8 Bxc3+,
19,11,White,Bd2 Ne4,
19,12,Black,Rd1 Nc6,"White has defended all his weak points and is ready to start development - e3, Bd3 etc. Pay attention to the strong position of the queen on h8 - it holds black pieces of the queenside and doesn't let them to enter play."
19,13,White,Qxa8 Qb6,
19,14,Black,e3 Nxd2,
19,15,White,Nxd2 Bxd2+,Now White has no need moves like 15. Bd3
19,16,Black,Rxd2 Qb1+,
19,17,White,Ke2 Qb5+,
19,18,Black,Kf3 e4+,
19,19,White,Kg4 Qb4,
19,20,Black,Be2 Ne5+,The simplest.
19,21,White,Kg3 Qxd2,
19,22,Black,Rd1 Qxe2,
19,23,White,Qd8+ Ke6,"Now it is the black king who appears in a mating net, and his white wis-a-wis takes the very active part in the former's capture."
19,24,Black,Rd6+ Kf5,
19,25,White,Qc8+ Kg5,
19,26,Black, h4+,
20,1,White,d4 Nf6,
20,2,Black,c4 c5,
20,3,White,d5 b5,
20,4,Black,cxb5 a6,
20,5,White,bxa6 g6,
20,6,Black,Nc3 Bxa6,
20,7,White,e4 Bxf1,
20,8,Black,Kxf1 d6,
20,9,White,Nf3 Bg7,
20,10,Black,g3 O-O,
20,11,White,Kg2 Nbd7,
20,12,Black,h3 Ra6,
20,13,White,Re1 Qa8,
20,14,Black,Bg5 h6,
20,15,White,Bd2 e6,
20,16,Black,dxe6 fxe6,
20,17,White,Qc2 g5,
20,18,Black,a4 g4,
20,19,White,hxg4 Nxg4,
20,20,Black,Bf4 d5,weak point
20,21,White,Nb5 e5,
20,22,Black,Nc7 Qa7,
20,23,White,Nxa6 exf4,
20,24,Black,exd5 Qxa6,
20,25,White,Re6 Qb7,
20,26,Black,Re7 fxg3,
20,27,White,Qg6 Qxb2,
20,28,Black,Ra2 Ne3+,
20,29,White,Kh3 gxf2,
20,30,Black,Rxb2 f1=Q+,
20,31,White,Kh2 Nf5,
20,32,Black,Rg2 Qxg2+,
20,33,White,Kxg2 Nxe7,
20,34,Black,Qe6+ Rf7,
20,35,White,Qxd7 Nf5,
20,36,Black,Qc8+ Bf8,
20,37,White,Ne5 Rg7+,
20,38,Black,Kh3 Nd6,
20,39,White,Qe6+ Kh7,
20,40,Black,Nd7 Be7,
20,41,White, Nxc5,
21,1,White,e4 e6,
21,2,Black,d4 d5,
21,3,White,Nc3 Bb4,
21,4,Black,e5 Ne7,
21,5,White,a3 Bxc3+,
21,6,Black,bxc3 c5,
21,7,White,Nf3 b6,"with the idea to change the ""bad"" French bishop: 8....Ba6. White prevent this move."
21,8,Black,Bb5+ Bd7,
21,9,White,Bd3 h6,
21,10,Black,O-O c4,
21,11,White,Be2 Ba4,Black prepares Kd7 with the idea Qg8-h7 and pressing the pawn c2. This is GM A.Yusupov's plan.
21,12,Black,g3 Kd7,
21,13,White,Nh4 Qg8,
21,14,Black,f4 Qh7,
21,15,White,f5 g5,
21,16,Black,fxg6 fxg6,
21,17,White,Bg4 Nf5,
21,18,Black,Ng2 Nc6,
21,19,White,Nf4 Nce7,
21,20,Black,Rf2 Raf8,
21,21,White,Bh3 Rf7,
21,22,Black,Qd2 Rhf8,
21,23,White,Bb2 Ng7,
21,24,Black,Raf1 Qg8,
21,25,White,Qe2 Ngf5,
21,26,Black,Bc1 Qh7,
21,27,White,Nxe6 Kxe6,
21,28,Black,g4 Nxd4,
21,29,White,cxd4 Rxf2,
21,30,Black,Rxf2 Rxf2,
21,31,White,Qxf2 g5,
21,32,Black,c3 Qd3,
21,33,White,Bf1 Qxc3,
21,34,Black,Bd2 Qxa3,
21,35,White,Qf6+ Kd7,
21,36,Black,Qxh6 Qb2,"Black overrate his position, it was necessary to play 36...Qf3 with counter-play"
21,37,White,Be3 Bc2,The decisive mistake. The square d7 ought to have the defence.
21,38,Black,Qd6+ Ke8,
21,39,White,e6 Ba4,
21,40,Black,Qb8+ Nc8,
21,41,White,Qxc8+ Ke7,
22,1,White,e4 c5,
22,2,Black,Nf3 d6,
22,3,White,d4 cxd4,
22,4,Black,Nxd4 Nf6,
22,5,White,Nc3 Nc6,
22,6,Black,Bg5 e6,
22,7,White,Qd2 Be7,
22,8,Black,O-O-O O-O,
22,9,White,f4 Nxd4,
22,10,Black,Qxd4 a6,Rather rare move. Main discussions there are now around 10...Qa5
22,11,White,Bc4 Qc7,"Early Black automatically played 11...b5, but if White in any case ought to take away his bishop on b3, why Black would not use this tempo for more useful pieses regrouping"
22,12,Black,Bb3 Rd8,
22,13,White,e5 dxe5,
22,14,Black,Qxe5 Qb6,
22,15,White,Qe2 Bd7,
22,16,Black,f5 Qc5,"An important resource, which allows Black to keep the position"
22,17,White,Bxf6 Bxf6,
22,18,Black,fxe6 Bxe6,
22,19,White,Bxe6 Bxc3,
23,1,White,e4 c5,
23,2,Black,Nc3 e6,
23,3,White,Nf3 a6,
23,4,Black,g3 b5,
23,5,White,Bg2 Bb7,
23,6,Black,d3 d6,
23,7,White,O-O Nf6,
23,8,Black,Ng5 Nc6,
23,9,White,f4 Be7,
23,10,Black,f5 exf5,
23,11,White,exf5 d5,
23,12,Black,Nxd5 Nxd5,
23,13,White,Qh5 Bxg5,
23,14,Black,Bxg5 Nf6,
23,15,White,Rae1+ Kf8,
23,16,Black,Bxf6 Qxf6,
23,17,White,Re6 Qd4+,
23,18,Black,Rf2 Qd7,
23,19,White,f6 Qxe6,
23,20,Black,Qxc5+ Ke8,
23,21,White,Bd5 Qd7,
23,22,Black,Qe3+ Kd8,
23,23,White,fxg7 Re8,
23,24,Black,Rxf7 Ne7,
23,25,White,Qb6+ Qc7,
23,26,Black,Qxb7 Qc5+,
23,27,White,Kf1 Qxd5,
23,28,Black,Qxe7+ Rxe7,
23,29,White,g8=Q+ Re8,
23,30,Black,Qxh7 Qh1+,
23,31,White,Kf2 Qe1+,
23,32,Black,Kg2 Qe2+,
23,33,White,Rf2 Qe6,
23,34,Black,h4 Rc8,
23,35,White,Qg7 Rc7,
23,36,Black,Qd4+ Rd7,
23,37,White,Qc5 Qd5+,
23,38,Black,Qxd5 Rxd5,
23,39,White,g4 Rd4,
