Game Number,Move Number,Player,Move,Comment
132,18,Black,Bxb4 axb4,
132,19,White,Bd3 Bd8,
132,20,Black,Qd2 Qa5,
132,21,White,Ne3 b3,Dissolving the doubled pawns
132,22,Black,a3 Qa4,
132,23,White,Nd1 b4,
132,24,Black,Ne3 bxa3,
132,25,White,Rxa3 Nxe4,"This is the point of Black's Queenside operation. In return for the
b-pawn, which is bound to fall, he wins a valuable centre pawn"
132,26,Black,Qd1 Qb4,
132,27,White,Rxb3 Qa4,
132,28,Black,Bc2 Nc5,
132,29,White,Rc3 Qb4,
132,30,Black,Qb1 g6,"So far Black has the better of it,
with two Bishops and the majority of the pawns in the centre; but with this
move White begins counteraction"
132,31,White,Rc4 Qb7,
132,32,Black,b4 Na6,
132,33,White,Rxc8 Rxc8,
132,34,Black,Bd3 Nxb4,
132,35,White,Re2 Ba5,
132,36,Black,Rb2 Rb8,
132,37,White,Nd2 Qa7,
132,38,Black,Ndc4 Qc5,
132,39,White,Nxa5 Qxa5,
132,40,Black,Nc2 Nxd3,"Otherwise a whole piece goes. Thus
Black has been compelled to cede the exchange after all, and under conditions
much less favourable than he could have obtained by sacrificing it at the 35th
move, for then he would have kept his two Bishops"
132,41,White,Rxb8+ Kg7,
132,42,Black,Ne3 Qd2,
132,43,White,Qf1 Nc5,
132,44,Black,Qd1 Qc3,
132,45,White,Rb6 Ba4,
132,46,Black,Qf3 Qe1+,
132,47,White,Kh2 f5,
132,48,Black,Rxd6 f4,
132,49,White,Nf5+ Kf7,
132,50,Black,Qg4 Ne4,
132,51,White,Qh4 gxf5,
132,52,Black,Qxh7+ Ke8,
132,53,White, Qg8+,"This example
has shown how the open c-file can bring tactical elements to the forefront"
133,1,White,d4 Nf6,
133,2,Black,c4 g6,
133,3,White,Nc3 Bg7,
133,4,Black,e4 d6,
133,5,White,g3 O-O,
133,6,Black,Bg2 Nc6,
133,7,White,Nge2 e5,
133,8,Black,d5 Ne7,
133,9,White,O-O Nd7,
133,10,Black,Be3 f5,
133,11,White,Qd2 Nf6,
133,12,Black,f3 Kh8,
133,13,White,Bh6 Bxh6,
133,14,Black,Qxh6 fxe4,
133,15,White,fxe4 Bd7,
133,16,Black,h3 Neg8,
133,17,White,Qe3 h5,"The open f-file favours White here, for in the long run the exchange of Rooks
is inevitable, and this will reduce Black's chances of a Kingisde attack.
White's chances, on the other ohand, consist of a pawn storm against Black's
base (the d-pawn) and this operation will not be hindered by an exchange of
Rooks"
133,18,Black,Nc1 Qc8,
133,19,White,Kh2 Kg7,
133,20,Black,Nd3 Nh6,
133,21,White,Qd2 Qe8,"Allows White to go ahead
undisturbed on the Queenside. Fine now goes straight for his target"
133,22,Black,c5 Qe7,
133,23,White,b4 Nh7,
133,24,Black,Qe3 Qg5,"After what we have been saying, it is obvious that the exchange of Queens
plays into White's hands. Black had to try to creat chances on the Kingside"
133,25,White,Qxg5 Nxg5,
133,26,Black,b5 Rxf1,
133,27,White,Rxf1 Rf8,All according to schedule
133,28,Black,Rxf8 Kxf8,
133,29,White,c6 Bc8,
133,30,Black,Nb4 Ke8,
133,31,White,cxb7 Bxb7,
133,32,Black,Nc6 a6,This gives White a passed a-pawn
133,33,White,Bf1 axb5,
133,34,Black,Bxb5 Bxc6,
133,35,White,Bxc6+ Kd8,
133,36,Black,Kg2 Ng8,
133,37,White,h4 Nf7,
133,38,Black,a4 Ne7,
133,39,White,Bb7 Kd7,
133,40,Black,a5 Nd8,
133,41,White,a6 Nc8,
133,42,Black,Nb5 Nb6,
133,43,White, Na7,
134,1,White,e4 e6,
134,2,Black,d4 d5,
134,3,White,e5 c5,
134,4,Black,c3 Nc6,
134,5,White,Nf3 Qb6,
134,6,Black,Be2 cxd4,
134,7,White,cxd4 Nge7,
134,8,Black,b3 Nf5,
134,9,White,Bb2 Bb4+,
134,10,Black,Kf1 h5,
134,11,White,h4 Bd7,Here also the open file is of prime importance
134,12,Black,Nc3 Bxc3,
134,13,White,Bxc3 Rc8,
134,14,Black,Rh3 Nce7,This provides against the threat of ... Nxe5
134,15,White,Qd2 Bb5,Black gets rid of his bad Bishop in exchange for White's good one
134,16,Black,Ng1 Ng6,
134,17,White,Qg5 O-O,
134,18,Black,Re1 f6,Opening a second file in readiness for a direct attack on the White King
134,19,White,exf6 Rxf6,
134,20,Black,Bxb5 Qxb5+,
134,21,White,Ne2 Ngxh4,"The White Rook was overloaded, with the Bishop and the h-pawn to guard"
134,22,Black,a4 Qa6,
134,23,White,Bb4 Rg6,
134,24,Black,Qxh5 Rh6,
134,25,White,Qg5 Rc2,
134,26,Black,g3 Ne3+,
134,27,White,fxe3 Rf6+,
134,28,Black,Qf4 Rxf4+,
134,29,White,gxf4 Nf5,
134,30,Black,Kf2 Qd3,
134,31,White,Rf3 Ra2,
134,32,Black,a5 b6,
134,33,White,axb6 axb6,White is in zugzwang
134,34,Black,Rh3 Nxd4,
135,1,White,e4 e6,
135,2,Black,d4 d5,
135,3,White,Nc3 Nf6,
135,4,Black,Bg5 Be7,
135,5,White,e5 Nfd7,
135,6,Black,Bxe7 Qxe7,
135,7,White,Qd2 O-O,
135,8,Black,f4 c5,
135,9,White,Nf3 Nc6,
135,10,Black,g3 a6,
135,11,White,Bg2 Nb6,
135,12,Black,b3 Bd7,
135,13,White,Ne2 cxd4,
135,14,Black,Nfxd4 Qc5,
135,15,White,c3 Nc8,"On the one hand clearing the way for the b-pawn,
and on the other hand preparing to undermine White's Knight on d4"
135,16,Black,O-O N8e7,
135,17,White,Kh1 Rac8,
135,18,Black,Rac1 Qa5,Directed against c4
135,19,White,Rfd1 Rc7,
135,20,Black,a4 Nxd4,
135,21,White,Nxd4 Qb6,
135,22,Black,Qa2 Nc6,The undermining of Nd4
135,23,White,Nxc6 Bxc6,
135,24,Black,a5 Qe3,
135,25,White,Re1 Qc5,
135,26,Black,b4 Qe7,
135,27,White,Qd2 Rd8,
135,28,Black,Re3 Bb5,"The bad Bishop emerges from behind the chain, and becomes a full-value piece"
135,29,White,Bf1 d4,"Once White's Pd4 has been systematically undermined, so
that it can not support a piece, the square becomes ripe for the decisive
breakthrough"
135,30,Black,cxd4 Rxc1,
135,31,White,Qxc1 Bxf1,
135,32,Black,Qxf1 Qxb4,After the win of this pawn it is only a matter of technique
135,33,White,Qe1 Qxd4,
135,34,Black,Re4 Qd5,
135,35,White,Kg1 h6,
135,36,Black,Re3 Qa2,
135,37,White,Re2 Qc4,
135,38,Black,Rd2 Qc5+,
135,39,White,Qf2 Qc1+,
136,1,White,e4 c6,
136,2,Black,d4 d5,
136,3,White,exd5 cxd5,
136,4,Black,Bd3 Nc6,
136,5,White,c3 Nf6,
136,6,Black,Bf4 g6,
136,7,White,h3 Bg7,
136,8,Black,Nf3 O-O,
136,9,White,O-O Bd7,
136,10,Black,Re1 Qc8,"White has the
half-open e-file with its support point at e5, and will direct his attack
towards the Kingside. Black, on the other hand, must attack on the Queenside
by means of the half-open c-file. One priority is to exchange off his bad
Bishop by ... Bf5"
136,11,White,Ne5 Nxe5,
136,12,Black,Bxe5 Bf5,
136,13,White,Bf1 Be6,Quite rightly White declines the offer
136,14,Black,Nd2 Nh5,
136,15,White,Nf3 Bxe5,
136,16,Black,Nxe5 Nf6,
136,17,White,Re3 Nd7,
136,18,Black,Nd3 Re8,"If White means to have his Kingside attack,
he must keep the pieces on the board"
136,19,White,Nf4 Nf8,
136,20,Black,Qf3 Qd7,
136,21,White,Rae1 a6,"At last Black's counteraction makes a start, but this is about
as far as it ever gets"
136,22,Black,Bd3 Rad8,"With this extra protection of d5, Black threatens ... Bf5"
136,23,White,Re5 Qa4,
136,24,Black,Bb1 Qb5,
136,25,White,R1e2 Rd6,
136,26,Black,Qg3 Qa4,
136,27,White,Re1 Qb5,
136,28,Black,R1e2 Qa4,
136,29,White,Kh2 Red8,
136,30,Black,h4 Qe8,"Now Black's g6 is seen to be a serious
weakening for White can break open the h-file"
136,31,White,h5 Kg7,
136,32,Black,hxg6 hxg6,
136,33,White,R2e3 Qd7,
136,34,Black,Kg1 Rb6,
136,35,White,b3 Rc6,
136,36,Black,Nh5+ Kh7,
136,37,White,Qh4 Kg8,
136,38,Black,Qg3 Rdc8,
136,39,White,Nf4 Qc7,
136,40,Black,c4 b5,
136,41,White,c5 Qd7,"An important promotion in the White ranks - from weak pawn to protected passed
pawn"
136,42,Black,Nxe6 Nxe6,
136,43,White,Bf5 Kg7,
136,44,Black,Rxe6 Rxe6,
136,45,White,Bxe6 fxe6,
136,46,Black,Qe5+ Kf7,
136,47,White,Rf3+ Kg8,
136,48,Black, Rh3,
137,1,White,d4 Nf6,
137,2,Black,c4 g6,
137,3,White,g3 Bg7,
137,4,Black,Bg2 d5,
137,5,White,cxd5 Nxd5,
137,6,Black,e4 Nb6,
137,7,White,Ne2 c5,
137,8,Black,d5 O-O,
137,9,White,O-O e6,
137,10,Black,Nbc3 Na6,
137,11,White,Nf4 e5,
137,12,Black,Nfe2 Nc4,
137,13,White,b3 Nd6,"White has a difficult game: his majority has produced a protected passed pawn,
and is thereby crippled. The blockade radiates influence. On the Queenside, he
can support the advance of his own majority, and on the other flank he puts
the requisite strength into an action by thef-pawn"
137,14,Black,Be3 b6,
137,15,White,Qd2 Re8,
137,16,Black,f4 Nc7,"There are several bad points to this. It opens the diagonal of the
Black KingBishop, and introduces a danger that Black may presently get control
of e5"
137,17,White,Rf2 exf4,Profiting from White's unprotected Queen Rook
137,18,Black,Bxf4 Ba6,
137,19,White,Re1 Qe7,
137,20,Black,g4 Be5,
137,21,White,Bxe5 Qxe5,"There are now two blockaders in action - the familiar Knight at d6 and the
Queen at e5. The stronger a piece is intrinsically, the less suitable it is as
a blockader, since the strongest piece must always flee from the attack of any
other piece. The Black Queen is in fact a poor blockader, and White should now
maneuver his piece so as to driver heraway"
137,22,Black,Ng3 Re7,"This is a positional
blunder, moving the Knight to a point where it is even further from attacking
the Black Queen"
137,23,White,Bf1 Bc8,
137,24,Black,Be2 Bd7,
137,25,White,Ref1 Rf8,
137,26,Black,Qc1 Nce8,The Knight is going to take over from the Queen as blockader at e5
137,27,White,Kh1 f6,
137,28,Black,Rg1 Ng7,
137,29,White,Bf3 Qg5,
137,30,Black,Qxg5 fxg5,White now has two connected passed pawns but neither can advance
137,31,White,Rgf1 Nge8,
137,32,Black,Be2 Rxf2,
137,33,White,Rxf2 Kg7,
137,34,Black,h3 Nf6,
137,35,White,Bf3 Be8,
137,36,Black,Re2 Nd7,
137,37,White,Rd2 Ne5,The ideal position: both Knight now function as blockaders
137,38,Black,Be2 b5,The Black majority comes into action
137,39,White,Rc2 Rc7,
137,40,Black,Nd1 c4,
137,41,White,bxc4 bxc4,
137,42,Black,Nc3 Kf6,
137,43,White,Nb1 Rb7,
137,44,Black,Nd2 Ba4,
137,45,White,Rc1 Rb2,A temporary pawn sacrifice for the purpose of forcing off the Rooks
137,46,Black,Nxc4 Nexc4,
137,47,White,Bxc4 Bc2,
137,48,Black,Bb3 Rb1,
137,49,White,Rxb1 Bxb1,Now White's connected passed pawns are doomed
137,50,Black,Ne2 Bxe4+,
137,51,White,Kh2 Ke5,
137,52,Black,Nc3 Bd3,
137,53,White,Kg3 Ne4+,
137,54,Black,Nxe4 Bxe4,
137,55,White,d6 Kxd6,"The battle is over. The
resulting endgame is won for Black, not so much because he has the extra pawn,
which is relatively unimportant, as because he has the good Bishop"
137,56,Black,Bg8 h6,
137,57,White,Bf7 Bd5,
137,58,Black,Bxg6 Bxa2,
137,59,White,h4 a5,
137,60,Black,hxg5 hxg5,
137,61,White,Kf3 a4,
137,62,Black,Ke3 Be6,
137,63,White,Kd4 Bxg4,
137,64,Black,Kc4 Bd1,
137,65,White,Bf5 Ke5,
137,66,Black,Bd7 Kf4,
137,67,White,Kb4 Bc2,
137,68,Black,Kc3 Bb3,
137,69,White,Kb4 Bf7,
137,70,Black,Kxa4 Bg6,
137,71,White,Kb4 Bf5,
137,72,Black,Bc6 g4,
137,73,White,Kc5 Be4,
137,74,Black,Bd7 g3,
137,75,White,Bh3 Ke3,
137,76,Black,Kd6 Bf5,
137,77,White,Bg2 Kf2,
138,1,White,Rb1 Rc4,
138,2,Black,g3 Rdc8,
138,3,White,Bg2 Rc1+,"Black takes his taks too lightly. All
sorts of prepatory moves ought to have been made first: ... Kf8-d7, ... Pb5"
138,4,Black,Rxc1 Rxc1+,
138,5,White,Re1 Rxe1+,
138,6,Black,Kxe1 f5,"Although Black is still better placed,
he has squandered part of his avantage. His Rooks were better posted than
White's, particularly with regards to the pressure he could have put on
White's e-pawn"
138,7,White,f3 fxe4,Otherwise the d-pawn would have been isolated
138,8,Black,fxe4 b5,
138,9,White,Kd2 a5,
138,10,Black,Kd3 Kf6,
138,11,White,Bf3 Ke7,
138,12,Black,h4 h6,
138,13,White,Bd1 Kd8,
138,14,Black,a4 bxa4,
138,15,White,Bxa4 Kc7,
138,16,Black,Bc2 Kb6,
138,17,White,Kc3 Kb5,
138,18,Black,Kb3 Kc5,
138,19,White,Ka4 Nc4,
138,20,Black,Bb3 Nd2,
138,21,White,Bc2 Nf1,Wins the g-pawn
138,22,Black,Kxa5 Nxg3,
138,23,White,Ka4 Nh5,
138,24,Black,Kb3 Kd4,
138,25,White,Kb4 Nf6,
138,26,Black,d6 g5,
138,27,White,hxg5 hxg5,
138,28,Black,Kb5 g4,
138,29,White,Bd1 g3,
138,30,Black,Bf3 Ke3,
138,31,White,Bh1 Kf2,
138,32,Black,Kc6 g2,
138,33,White,Bxg2 Kxg2,
138,34,Black,d7 Nxd7,
138,35,White,Kxd7 Kf3,
139,1,White, b5 a4,"The Idea is to prevent White's Pc4, and so fix his pawns on the same
colour as his Bishop, which thus becomes ""bad"""
139,2,Black, a6 Bc1,
139,3,White, Ra8 Ba3,These two moves of White have brought his bad Bishop outside the pawn chain
139,4,Black, Rf7 g3,
139,5,White, Qe8 Rg2,"White fences with the possibilty of Pg4, to
discourage Black from playing his King Rook to the Queenside"
139,6,Black, Kh8 Bd6,
139,7,White, Raa7 Ra2,
139,8,Black, Rfd7 Rfa1,
139,9,White, Qf7 Qe2,
139,10,Black, Rdb7 Ra3,"White tries something
different. He is now preparing to triple his major pieces on the a-file"
139,11,White, b4 cxb4,
139,12,Black, Nxd4 Qb2,
139,13,White, Ne6 Qc3,
139,14,Black, Qd7 Rc1,
139,15,White, a5 bxa5,
139,16,Black, c5 Qf3,
139,17,White, d4 Rb3,
139,18,Black, Rxb3 Qxb3,"By seizing the open file, White has just about restored the balance"
139,19,White, Rxa5 Rb1,
139,20,Black, Kg7 Qd5,
139,21,White, Kh6 Kg2,
139,22,Black, Qf7 Kf2,
139,23,White, Qd7 Rb2,
139,24,Black, Rxa4 Rb7,
139,25,White, Ra2+ Qxa2,
139,26,Black, Qxb7 Qxe6,
139,27,White, Qb2+ Kg1,
139,28,Black, Qc1+ Kg2,
139,29,White, Qd2+ Kh3,Perpetual check
139,30,Black, Qe2,
141,1,White,Ne5 Be7,
141,2,Black,f4 Bxd3,
141,3,White,Qxd3 Nbd7,
141,4,Black,Rae1 Re8,
141,5,White, Re2,"with good play for White, the doubling Rooks can't be emulated by Black"
142,1,White, Bd4 Bd1,
142,2,Black, Qe5 Ba5,
142,3,White, Rde8 Bc3,
142,4,Black, b5 cxb5,
142,5,White, axb5 f3,
142,6,Black, e3 Bxd4,
142,7,White, cxd4 Kb1,
142,8,Black, Nd5,Black's advantage has assumed decisive proportions
145,1,White,d4 Nf6,
145,2,Black,Nf3 d6,
145,3,White,Bf4 Nbd7,
145,4,Black,e3 g6,
145,5,White,Bd3 Bg7,
145,6,Black,Nbd2 O-O,
145,7,White,h4 Re8,Black permits the opening of the file and plays for counterattack in the centre
145,8,Black,h5 Nxh5,
145,9,White,Rxh5 gxh5,
145,10,Black,Bxh7+ Kxh7,
145,11,White,Ng5+ Kg6,
145,12,Black,Ndf3 e5,Now the counterattack comes too late
145,13,White,Nh4+ Kf6,
145,14,Black,Nh7+ Ke7,
145,15,White,Nf5+ Ke6,
145,16,Black,Nxg7+ Ke7,
145,17,White,Nf5+ Ke6,
145,18,Black,d5+ Kxf5,
145,19,White,Qxh5+ Ke4,
145,20,Black,O-O-O exf4,
145,21,White, Rd4#,
146,1,White,e4 e5,
146,2,Black,Nf3 Nc6,
146,3,White,Bb5 a6,
146,4,Black,Ba4 Nf6,
146,5,White,O-O Be7,
146,6,Black,Re1 b5,
146,7,White,Bb3 d6,
146,8,Black,c3 O-O,
146,9,White,h3 Na5,
146,10,Black,Bc2 c5,
146,11,White,d4 Qc7,
146,12,Black,Nbd2 Nd7,
146,13,White,Nf1 Nb6,
146,14,Black,Ne3 f6,
146,15,White,b3 Nc6,
146,16,Black,d5 Nd8,
146,17,White,c4 b4,
146,18,Black,a4 Bd7,
146,19,White,Nf5 Re8,"On the Queenside and in
the centre the game is completely closed, and if there is still anything to be
done, it must be on the Kingside. The position of Black's f-pawn gives White
an opportunity to open the g-file"
146,20,Black,g4 Bf8,
146,21,White,Kh2 Nf7,
146,22,Black,Rg1 g6,"A critical moment. If the Knight retreats then Black plays ... Ph6.
Then when White plays Ph5 Black replies ... Pg5"
146,23,White,g5 Qd8,"With this sacrifice
White forces his plan through. Such a piece sacrifice is a favourite device
for opening a file."
146,24,Black,Qf1 Kh8,
146,25,White,Qg2 Ra7,
146,26,Black,Qg3 Be7,
146,27,White,Nxe7 Qxe7,
146,28,Black,Qh4 fxg5,givning White a quick finish
146,29,White,Nxg5 Nxg5,
146,30,Black,Bxg5 Qf7,
146,31,White,Bf6+ Kg8,
146,32,Black,Rxg6+ Qxg6,Violently opening the g-file
146,33,White,Rg1 Qxg1+,
146,34,Black,Kxg1 Kf7,
146,35,White,Bd1 Rg8+,
146,36,Black,Kh2 Ke8,
146,37,White,Bh5+ Kf8,
146,38,Black, Bd8,
147,1,White,d4 Nf6,
147,2,Black,c4 g6,
147,3,White,Nc3 Bg7,
147,4,Black,e4 O-O,
147,5,White,f3 d6,
147,6,Black,Bg5 h6,
147,7,White,Be3 e5,
147,8,Black,Nge2 c6,
147,9,White,Qd2 Kh7,
147,10,Black,O-O-O Nbd7,"Positions with one King
castled Queenside and the other castled Kingside, set the players special
problems. both sides feel constrained to attack vigorously, since passive play
by either side will allow the opponent's attack to gather momentum  It is
quite obvioius that in playing for an attack, the first requirement is to get
a file open for the Rooks; but this creates it's own problems. Any attempt to
follow the advance given earlier in this chapter - not to embark on a flank
attack until the centre is closed - would in the present case run into trouble,
for if White play Pd5, Black can open the c-file without more ado. White
therefore maintains the tension in the centre"
147,11,White,g4 Qa5,
147,12,Black,h4 b5,
147,13,White,g5 Nh5,"White achives his aim in full, but will have to
be content with a half-open file"
147,14,Black,gxh6 Bh8,
147,15,White,cxb5 cxb5,"Now we can draw up a provisional balance
sheet. White has won a pawn - not as yet a very important pawn - and has
succeeded in half opening the g-file. Black's g-pawn and the Knight at h5,
however, block any further progress in this sector. White has support point at
d5, which may prove very important. Black for his part rejoices in the fully
open c-file"
147,16,Black,Kb1 Nb6,
147,17,White,Nc1 Nc4,
147,18,Black,Bxc4 bxc4,
147,19,White,dxe5 Bxe5,"With these last few moves Black has made distinct progress. The b-file is an
even better file for attacking the White King, and his dark squared Bishop is
now a powerful reinforcement. Ohwever, the sequel will show that there is more
to it than"
147,20,Black,N1e2 Rb8,
147,21,White,Bd4 Bb7,To prevent White from Nd5
147,22,Black,Ka1 Ba8,
147,23,White,Rhg1 Rb4,
147,24,Black,f4 Bxd4,Playing his important trump card
147,25,White,Qxd4 Rfb8,
147,26,Black,f5 Qb6,"White forces open the g-file and suddenly the Ph6 becomes a major element in
the game"
147,27,White,fxg6+ fxg6,
147,28,Black,Qxd6 Qxd6,
147,29,White,Rxd6 Rxb2,
147,30,Black,Nd4 Rf2,
147,31,White,Rdxg6 Rd8,"White Rooks have found
each other, and this fact coupled with the gain of a second pawn, means that
the rest is no more than a question of technique"
147,32,Black,Ndb5 Rd3,
147,33,White,Ra6 Rf7,
147,34,Black,Rg5 Ng3,
147,35,White,Rg7+ Rxg7,
147,36,Black,hxg7 Nxe4,
147,37,White,Kb2 Nxc3,
147,38,Black,Nxc3 Rd7,
147,39,White,Nb5 Bd5,
147,40,Black,Kc3 Bf7,
147,41,White,Nd6 Bg6,
147,42,Black,h5 Bb1,
147,43,White,Ne8 Rd3+,
147,44,Black, Kb2,
148,1,White,d4 e6,
148,2,Black,Nf3 c5,
148,3,White,c3 Nf6,
148,4,Black,Nbd2 cxd4,
148,5,White,cxd4 d5,
148,6,Black,e3 Nc6,
148,7,White,Be2 Bd6,
148,8,Black,O-O Qc7,
148,9,White,h3 Rg8,"Thanks to White's passive handling of this opening, Black already has
the much better of it. His advantages are:  1) His Bishop on d6 more active
than White's on e2  2) His Knight on c6 more active than White's on d2  After
the last move he also has a third advantage - the weakening of White's castled
position. This is all the more serious in that Black has not yet castled, and
so can throw up his Kingside pawns without endgangering his own King. This
sort of thing is an accepted part of opening theory"
148,10,Black,Qc2 g5,
148,11,White,e4 g4,White reacts in the centre to Black's flank attack
148,12,Black,hxg4 Nxg4,The pawn advance has achieved its desired effect - the open g-file
148,13,White,e5 Ncxe5,
148,14,Black,Qxh7 Nf6,
148,15,White,Qh4 Ng6,This is the sharpest continuation
148,16,Black,Qg5 Nf4,
148,17,White,Bb5+ Ke7,
148,18,Black,Qh6 Bd7,
149,1,White,Nh6+ Kg7,
149,2,Black,f5 g5,
149,3,White,h4 Nb3,After this White gets his wish right away - the open h-file
149,4,Black,Rb1 Nc5,
149,5,White,Bxc5 dxc5,
149,6,Black,Qg3 Kh8,
149,7,White,hxg5 fxg5,
149,8,Black,Ng4 Nf6,
149,9,White,Qxe5 Qd6,
149,10,Black,Qxd6 cxd6,
149,11,White,Nxf6 Rxf6,
149,12,Black,Kd2 Re8,
149,13,White,Kd3 Kg7,
149,14,Black,a4 Rf7,The b-file is to be opened as well
149,15,White,a5 bxa5,
149,16,Black,g4 Rfe7,
149,17,White,Rhe1 Kf6,
149,18,Black,e5+ dxe5,
149,19,White, d6,
150,1,White,d4 d5,
150,2,Black,c4 e6,
150,3,White,Nc3 Nf6,
150,4,Black,Bg5 Be7,
150,5,White,e3 O-O,
150,6,Black,Nf3 c6,
150,7,White,Qc2 Nbd7,
150,8,Black,cxd5 exd5,
150,9,White,Bd3 Re8,
150,10,Black,O-O Nf8,
150,11,White,Ne5 Ng4,"This leads to
the removal of two pairs of minor pieces, and helps Black considerably,
enabling him to maneuver with freedom. A waiting game, on the other hand,
would have been dangerous for Black, since then his opponent, in addition to
his Queenside prospects, could choose to make the Kingside his hunting ground,
leading off with Pf4"
150,12,Black,Bxe7 Qxe7,
150,13,White,Nxg4 Bxg4,
150,14,Black,a3 Rad8,This move and the next move mark the beginning of a Kingside attack
150,15,White,Rfe1 Rd6,"A valuable defensive move, which frees the square f1 and takes an option on e4"
150,16,Black,Ne2 Rh6,
150,17,White,Ng3 Bc8,
150,18,Black,b4 a6,"Now that White has attended to the
defence of his Kingside position, he resumes his advance of the Queenside. He
threatens to open a file at once by playing ... Pb5"
150,19,White,Rab1 Qc7,"Black intends to bring his Knight via d7-f6-e4 (the furthest available
square on the half-open file!)"
150,20,Black,a4 Nd7,
150,21,White,Rec1 Nf6,
150,22,Black,Nf1 Ne4,
150,23,White,b5 axb5,Both players according to plan
150,24,Black,axb5 Bd7,
150,25,White,Qa2 Qd8,
150,26,Black,bxc6 Bxc6,
150,27,White,Bb5 Rg6,
150,28,Black,Bxc6 bxc6,"The minority attack is at an end, and Black's weak c-pawn is the result.
Indeed the whole Queenside is completely under White's control. Nevertheless,
as the sequel will show, there is no cause for Black to despair. Hisoperations
in the half-open e-file and on the Kingside in general are beginning to bear
fruit in the form of a menacing attack"
150,29,White,Rb2 h5,
150,30,Black,Rbc2 Qd7,Protecting the c-pawn but also casting an eye towards the White King
150,31,White,Kh1 h4,Threatening ... Ph3 and envisaging possible Rook sacrifices on g2
150,32,Black,h3 Qf5,
150,33,White,Nh2 Qg5,
150,34,Black,Ng4 f5,
150,35,White,f4 Qh5,
150,36,Black,Ne5 Rg3,"Black's c-pawn is doomed, but he threatens to win the White e-pawn in return"
150,37,White,Re1 Rb8,
150,38,Black,Kh2 Kh7,
150,39,White,Nxc6 Qg6,
150,40,Black,Rg1 Rxe3,
150,41,White,Nxb8 Qg3+,
150,42,Black,Kh1 Qxf4,
150,43,White,Rd1 Ng3+,
150,44,Black, Kg1,
151,1,White,d4 e6,
151,2,Black,c4 Nf6,
151,3,White,Nf3 d5,
151,4,Black,Bg5 Be7,
151,5,White,e3 O-O,
151,6,Black,Nc3 Nbd7,
151,7,White,Rc1 a6,
151,8,Black,cxd5 exd5,
151,9,White,Bd3 Re8,
151,10,Black,O-O c6,
151,11,White,Qc2 Nf8,
151,12,Black,a3 g6,
151,13,White,b4 Ne6,
151,14,Black,Bxf6 Bxf6,"This exchange is notworthy in that
it permits White to push on with the minority attack without delay"
151,15,White,a4 Ng7,
151,16,Black,b5 axb5,
151,17,White,axb5 Bf5,"This is the idea behind Pg6, to exchange White's
good Bishop for Black's bad one"
151,18,Black,Bxf5 Nxf5,
151,19,White,bxc6 bxc6,
151,20,Black,Na4 Rc8,"The assault on the weak pawn now begins, which means that the minority attack
proper is over. What remains must be reagarded as the technique pahse, in
which the advantage gained is to be converted into a win  This technical phase,
however, is so closely integrated with the minority attack that the reader
should give it his attention. The whole procedure is very characteristic of
such positions"
151,21,White,Qc5 Nd6,
151,22,Black,Nd2 Re7,
151,23,White,Rb1 Rb7,
151,24,Black,Rxb7 Nxb7,
151,25,White,Qa7 Nd6,
151,26,Black,Qa6 Qc7,
151,27,White,Rc1 Bd8,Keeping the c-pawn under siege
151,28,Black,Nc5 Qa5,
151,29,White,Qd3 Qb5,The exchange of Queens would afford some relief to Black
151,30,Black,g3 Bb6,
151,31,White,Rb1 Qxd3,
151,32,Black,Nxd3 Ba5,
151,33,White,Nb3 Bd8,
151,34,Black,Nbc5 Be7,
151,35,White,Nd7 Rc7,
151,36,Black,Nb8 Nc4,
151,37,White,Ra1 Rc8,
151,38,Black,Nd7 Rc7,
151,39,White,Ra8+ Kg7,
151,40,Black,N7e5 Nxe5,
151,41,White,Nxe5 Bd6,
151,42,Black,Nd3 Kf6,This is it. It was essential for Black to prevent the advance that follows
151,43,White,g4 Ke6,"Creating a new weakness in
the enemy camp - namely the h-pawn.  White's strategic intention is to prevent
Black from playing ... Ph5, and to play Pg5 himself. Two advantages will
accrue from this:  1) The weak h-pawn will be fixed  2) The Black Bishop will
become ""bad"" with respect to the Kingside pawns"
151,44,Black,Kg2 Rb7,
151,45,White,Re8+ Re7,
151,46,Black,Rh8 f6,
151,47,White,h4 Rb7,
151,48,Black,Kf3 Rf7,
151,49,White,Re8+ Re7,
151,50,Black,Rd8 Ra7,
151,51,White,Nc5+ Ke7,Now it begins to look serious
151,52,Black,Rc8 Bxc5,
151,53,White,dxc5 Kd7,
151,54,Black,Rh8 Ke6,
151,55,White,Rd8 Ke7,
151,56,Black,Rd6 Ra6,
151,57,White,g5 fxg5,"Forcibly freeing the square e5, and the White King will presently make
grateful use of the square"
151,58,Black,hxg5 Kf7,
151,59,White,Kg3 Ke7,
151,60,Black,f3 Ra3,
151,61,White,Kf4 Ra4+,
151,62,Black,Ke5 Ra3,
151,63,White,Rxc6 Rxe3+,
151,64,Black,Kxd5 Rd3+,
151,65,White,Ke4 Rc3,
151,66,Black,f4 Rc1,
151,67,White,Rc7+ Kd8,
151,68,Black,Rxh7 Rxc5,
151,69,White,Rf7 Rc6,
151,70,Black, Ke5,
152,1,White,d4 d5,
152,2,Black,c4 e6,
152,3,White,Nc3 Nf6,
152,4,Black,cxd5 exd5,
152,5,White,Bg5 Be7,
