Game Number,Move Number,Player,Move,Comment
13,2,Black,Nf3 d6,
13,3,White,d4 cxd4,
13,4,Black,Nxd4 Nf6,
13,5,White,Nc3 a6,
13,6,Black,Be3 Ng4,
13,7,White,Bg5 h6,
13,8,Black,Bh4 g5,"Very suspicious looking at first sight, but black will not necessarily castle kingside, and he hopes to control the dark-squares and keep the initiative. The f8-bishop is prepared to fianchetto without losing time.  By the way, these are just my observations and, be as they may, the opening has gone respectable in the last few years."
13,9,White,Bg3 Bg7,
13,10,Black,Be2 h5,
13,11,White,Bxg4 Bxg4,"Remember that in last week's game black played 11...hxg4.  The bishop recapture certainly appears more natural, however, and I think that you have to know this game to understand why someone would take with the pawn."
13,12,Black,f3 Bd7,
13,13,White,Bf2 Nc6,
13,14,Black,Qd2 Ne5,
13,15,White,b3 e6,
13,16,Black,Nde2 Rc8,
13,17,White,Bd4 b5,
13,18,Black,Nd1 Rg8,Notice that white deliberately delayed queenside castling for this manuever.
13,19,White,Ne3 a5,
13,20,Black,O-O-O a4,
13,21,White,Kb1 axb3,
13,22,Black,cxb3 Ra8,
13,23,White,Bc3 Ra6,
13,24,Black,Nc2 Bf8,"This one must have really hurt to play, as black's position depends on active pieces to compensate for the structural weaknesses."
13,25,White,Nb4 Ra8,
13,26,Black,Nd4 Be7,
13,27,White,Rhe1 Qc8,
13,28,Black,Bb2 Qb7,
13,29,White,Ndc2 f6,"Finally giving white a fresh complex of pawn weaknesses, which he latches onto within the next few moves."
13,30,Black,Nd4 h4,
13,31,White,g3 g4,
13,32,Black,f4 Nf3,
13,33,White,Nxf3 gxf3,
13,34,Black,f5 hxg3,"Excellent.  White grabs control of d5, and completely destroys the potential of black's center pawns.  By the way I like this move for another reason... it fits in with my reaction theory (which is just an expanded version of something Motwani describes in S.T.A.R. Chess) - see the first Rubinstein game I annotated for details.  Basically this is a reaction to 29...f6."
13,35,White,hxg3 Rxg3,
13,36,Black,Qh2 Rg5,
13,37,White,Bc1 Rg7,
13,38,Black,Qh5+ Rf7,
13,39,White, Qxf3,"Black resigned. 39... Bf8, while objectively toughest, would have been very dismal, while 39... exf5 goes down in flames. Normally, one would play either line out, but this just wasn't Kasparov's day."
14,1,White,d4 Nf6,"This game fascinated me for two reasons.  For one thing, because black appears to proceed so smoothly towards a completely dominating position around move 30.  Usually this indicates a big understanding difference between the opponents, but Beliavsky is a strong GM. What happened?... and this brings us to the second reason.  There is one move by black in this game that does not quite fit the ""smooth"" mold; it is absolutely dynamite.  If you are using Chessbase Reader to look at this game or something similar, put it into training mode.  I will warn you before the move you should try to guess."
14,2,Black,c4 e6,
14,3,White,Nf3 c5,"This move-order is used almost exclusively today to avoid the variations with f2-f4.  In Portisch's case it would have been a stylistic preference, but one which demonstrated admirable prescience."
14,4,Black,d5 exd5,
14,5,White,cxd5 d6,
14,6,Black,Nc3 g6,
14,7,White,e4 Bg7,
14,8,Black,Be2 O-O,
14,9,White,O-O Na6,"This is a very typical maneuver in the Benoni before a6, b5, although 9...a6 isn't a mistake.  The knight can be well-placed on c7 in conjunction with ...b5, even as a sack.  Also, unlike on d7, it doesn't get in the way from that square."
14,10,Black,Nd2 Re8,Also a weird-looking move but you won't even glance twice if you've played through a lot of Benoni games. Playing the knight to c4 puts pressure on d6 and frees the path for the f-pawn.
14,11,White,f3 Nc7,
14,12,Black,a4 b6,"This might seem inconsistent with what I said earlier about ...b5, but black isn't changing his plans. Rather, he is just going to play ...Ba6 and exchange it off for something first."
14,13,White,Nc4 Ba6,
14,14,Black,Bg5 Qd7,
14,15,White,Rb1 Bxc4,
14,16,Black,Bxc4 a6,
14,17,White,b4 b5,"By the way, all of this, so far as I know, is still playable theory, and it may continue to be so for a few moves although I'm not certain.  Usually today it arises from the move-order 9...Re8."
14,18,Black,Bd3 c4,
14,19,White,Bc2 bxa4,"So far I have emphasized that black's play is thematic and typical.  This move, on the other hand, is shocking and brilliant.  I am not a strong enough player to guaranantee to you the move's objective value, but I can tell you this.  Creativity, and keeping your opponent off balance, wins games.  Outplaying a strong opponent like Beliavsky as completely as we shall see later is not possible if he can predict all of your moves.  So, from a pragmatic point of view, completely sound or not, look for something like this in all of your games, as it can be absolutely devastating."
14,20,Black,Bxa4 Nb5,This is the point.  By corrupting his pawn structure black brings the knight (which was doing nothing on c7) into the game.
14,21,White,Kh1 Qb7,
14,22,Black,Bxb5 axb5,This completely vindicates black's plan.  Now he has a good structure back and he has made significant progress.  The a-file is open and the formerly useless c7-knight has been exchanged.
14,23,White,Be3 Ng4,"Black wants to exchange pieces, which breaks down white's blockade and brings him closer to a position where the passed c-pawn is a real trump."
14,24,Black,Bd4 Ne3,
14,25,White,Bxe3 Bxc3,
14,26,Black,Bd4 Bxd4,
14,27,White,Qxd4 Qa7,
14,28,Black,Qc3 Qe7,
14,29,White,Ra1 Rxa1,"White must co-operate.  Otherwise black continues with, for example, ...Ra6, Qa7, Rea8, etc."
14,30,Black,Qxa1 Rc8,
14,31,White,Rc1 Qc7,
14,32,Black,Qc3 Ra8,
14,33,White,f4 Qa7,
14,34,Black,Qd2 Qa2,
14,35,White,Qe1 Qb2,
14,36,Black,Rb1 c3,"The final touch!  Black's c-pawn has already become devastating, and the queen can remain on offer for a few moves."
14,37,White,h3 Ra2,
14,38,Black,Qf1 c2,
14,39,White,Rc1 Qxb4,
14,40,Black,e5 Rb2,
14,41,White,Qf2 Qe4,
14,42,Black,Kh2 Qxd5,"And white resigned not a moment too early.  As a sort of post-script, I want to add that this game is an interesting lesson about the way opening theory is developed.  After I had completed my notes, I got a copy of Ftacnik's notes for the Informator.  He basically had two interesting things to say.  One was regarding the move 21.Kh1, which he thinks is a mistake.  I have to admit that I don't really understand his analysis, as he seems to be assuming that in any case white must play Ba4xb5, which I didn't agree with.  The second thing that was really interesting was the suggestion of 19.Be2... What do you think is the idea of that move?  That's right, to prevent 19...bxa4!  After the brilliant 19...bxa4 has been discovered, somebody finds 19.Be2, invents a logical explanation which is condensed to one sentence (if you're lucky) in the opening monographs to save space, and theory moves on.  No wonder it is so hard to understand!  The lesson is to look for the games behind the moves, and be reluctant to just accept that one-sentence explanation and be denied the pleasure of discovering what is really, actually going on with 19.Bc2."
15,1,White,c4 c5,
15,2,Black,Nf3 Nf6,
15,3,White,Nc3 e6,
15,4,Black,e3 d5,
15,5,White,cxd5 Nxd5,
15,6,Black,d4 cxd4,
15,7,White,exd4 Be7,
15,8,Black,Bd3 Nc6,
15,9,White,O-O O-O,
15,10,Black,Re1 Nf6,
15,11,White,a3 b6,
15,12,Black,Bc2 Bb7,
15,13,White,Qd3 g6,Supposed mistake number one. 13...Rc8 should be better.
15,14,Black,Bh6 Re8,
15,15,White,Rad1 Rc8,
15,16,Black,Bb3 Na5,This is still completely in line with the classical plan.  After ...g6 the white bishop switches to a more active diagonal.
15,17,White,Ba2 Nd5,
15,18,Black,Ne4 Rc7,
15,19,White,Ne5 Bf8,Supposed mistake number two.  Now black gets into trouble because of the f6-square.
15,20,Black,Bg5 Be7,
15,21,White,Bxe7 Rexe7,Supposed mistake number three.  Black blatantly ignores the weak dark squares and especially f6.  21...Qxe7 was the obvious move.
15,22,Black,Bxd5 exd5,"Starting a very tempting attack.  The next five moves or so usually get a flurry of exclams, and they fully deserve them, if the attack works..."
15,23,White,Nf6+ Kg7,
15,24,Black,Qh3 h5,
15,25,White,Nxh5+ gxh5,Here we go!
15,26,Black,Rd3 Qh8,
15,27,White,Rg3+ Kf8,
15,28,Black,Rg5 Re6,"Now white wins smoothly.  The question posed by my computer is this: how to win after 28...h4.  Moreover, how to equalize??  Well, white has played all of the right moves and, further, black has two pieces marooned on the queenside while his king is exposed.  Therefore, at first I naturally assumed that white had something.  But I can't find it!  The computers are very powerful advocates for concrete variations over generalities, and they tenaciously find resources for the material grabber.  Chess thought is already being re-evaluated in many variations (like the Poisoned Pawn, where white can no longer just ""say"" he has compensation), and this may be one more example."
15,29,White,Qxe6 fxe6,
15,30,Black,Ng6+ Kg7,
15,31,White,Nxh8+ Kxh8,
15,32,Black,Rxh5+ Kg7,"Now the endgame is very favorable to white. Firstly, because of the three kingside passers, and secondly, the Rs have lots of open lines."
15,33,White,h4 Nc6,
15,34,Black,Rxe6 Nxd4,
15,35,White,Rg5+ Kh7,
15,36,Black,Rd6 Rf7,
15,37,White,f3 Nf5,
15,38,Black,Rxf5 Rxf5,
15,39,White,Rd7+ Kg6,
15,40,Black,Rxb7 Rf4,
15,41,White, Rxa7,
